,fate_ind,tree_ind,method,jaccard_dist,sum_of_min_symmetric_diff,precision,recall,fpr
113,4,2652,mixed_25site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
114,4,2652,mixed_50site,0.0,0,1.0,1.0,0.0
115,4,2652,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
116,4,2983,ground_truth_times,0.0,0,1.0,1.0,0.0
117,4,2983,mixed_25site,0.23529411764705888,2,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
118,4,2983,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
119,4,2983,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
120,5,5,ground_truth_times,0.0,0,1.0,1.0,0.0
121,5,5,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
122,5,5,mixed_50site,0.0,0,1.0,1.0,0.0
123,5,5,mixed_100site,0.0,0,1.0,1.0,0.0
124,5,336,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
125,5,336,mixed_25site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
126,5,336,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
127,5,336,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
128,5,667,ground_truth_times,0.0,0,1.0,1.0,0.0
129,5,667,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
130,5,667,mixed_50site,0.0,0,1.0,1.0,0.0
131,5,667,mixed_100site,0.0,0,1.0,1.0,0.0
132,5,998,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
133,5,998,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
134,5,998,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
135,5,998,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
136,5,1329,ground_truth_times,0.0,0,1.0,1.0,0.0
137,5,1329,mixed_25site,0.0,0,1.0,1.0,0.0
138,5,1329,mixed_50site,0.0,0,1.0,1.0,0.0
139,5,1329,mixed_100site,0.0,0,1.0,1.0,0.0
140,5,1660,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
141,5,1660,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
142,5,1660,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
143,5,1660,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
144,5,1991,ground_truth_times,0.0,0,1.0,1.0,0.0
145,5,1991,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
146,5,1991,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
147,5,1991,mixed_100site,0.0,0,1.0,1.0,0.0
148,5,2322,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
149,5,2322,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
150,5,2322,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
151,5,2322,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
152,5,2653,ground_truth_times,0.0,0,1.0,1.0,0.0
153,5,2653,mixed_25site,0.0,0,1.0,1.0,0.0
154,5,2653,mixed_50site,0.0,0,1.0,1.0,0.0
155,5,2653,mixed_100site,0.0,0,1.0,1.0,0.0
156,5,2984,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
157,5,2984,mixed_25site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
158,5,2984,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
159,5,2984,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
160,6,6,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
161,6,6,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
162,6,6,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
163,6,6,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
164,6,337,ground_truth_times,0.33333333333333337,7,0.8,0.8,4.5798729848558865e-05
165,6,337,mixed_25site,0.42105263157894735,9,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
166,6,337,mixed_50site,0.23529411764705888,5,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
167,6,337,mixed_100site,0.33333333333333337,7,0.8,0.8,4.5798729848558865e-05
168,6,668,ground_truth_times,0.0,0,1.0,1.0,0.0
169,6,668,mixed_25site,0.0,0,1.0,1.0,0.0
170,6,668,mixed_50site,0.0,0,1.0,1.0,0.0
171,6,668,mixed_100site,0.0,0,1.0,1.0,0.0
172,6,999,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
173,6,999,mixed_25site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
174,6,999,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
175,6,999,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
176,6,1330,ground_truth_times,0.0,0,1.0,1.0,0.0
177,6,1330,mixed_25site,0.0,0,1.0,1.0,0.0
178,6,1330,mixed_50site,0.0,0,1.0,1.0,0.0
179,6,1330,mixed_100site,0.0,0,1.0,1.0,0.0
180,6,1661,ground_truth_times,0.0,0,1.0,1.0,0.0
181,6,1661,mixed_25site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
182,6,1661,mixed_50site,0.0,0,1.0,1.0,0.0
183,6,1661,mixed_100site,0.0,0,1.0,1.0,0.0
184,6,1992,ground_truth_times,0.0,0,1.0,1.0,0.0
185,6,1992,mixed_25site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
186,6,1992,mixed_50site,0.0,0,1.0,1.0,0.0
187,6,1992,mixed_100site,0.0,0,1.0,1.0,0.0
188,6,2323,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
189,6,2323,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
190,6,2323,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
191,6,2323,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
192,6,2654,ground_truth_times,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
193,6,2654,mixed_25site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
194,6,2654,mixed_50site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
195,6,2654,mixed_100site,0.0,0,1.0,1.0,0.0
196,6,2985,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
197,6,2985,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
198,6,2985,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
199,6,2985,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
200,7,7,ground_truth_times,0.0,0,1.0,1.0,0.0
201,7,7,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
202,7,7,mixed_50site,0.0,0,1.0,1.0,0.0
203,7,7,mixed_100site,0.0,0,1.0,1.0,0.0
204,7,338,ground_truth_times,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
205,7,338,mixed_25site,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
206,7,338,mixed_50site,0.33333333333333337,3,0.8,0.8,4.5798729848558865e-05
207,7,338,mixed_100site,0.42105263157894735,5,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
208,7,669,ground_truth_times,0.0,0,1.0,1.0,0.0
209,7,669,mixed_25site,0.0,0,1.0,1.0,0.0
210,7,669,mixed_50site,0.0,0,1.0,1.0,0.0
211,7,669,mixed_100site,0.0,0,1.0,1.0,0.0
212,7,1000,ground_truth_times,0.42105263157894735,10,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
213,7,1000,mixed_25site,0.42105263157894735,8,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
214,7,1000,mixed_50site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
215,7,1000,mixed_100site,0.42105263157894735,10,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
216,7,1331,ground_truth_times,0.0,0,1.0,1.0,0.0
217,7,1331,mixed_25site,0.0,0,1.0,1.0,0.0
218,7,1331,mixed_50site,0.0,0,1.0,1.0,0.0
219,7,1331,mixed_100site,0.0,0,1.0,1.0,0.0
220,7,1662,ground_truth_times,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
221,7,1662,mixed_25site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
222,7,1662,mixed_50site,0.42105263157894735,10,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
223,7,1662,mixed_100site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
224,7,1993,ground_truth_times,0.0,0,1.0,1.0,0.0
225,7,1993,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
226,7,1993,mixed_50site,0.0,0,1.0,1.0,0.0
227,7,1993,mixed_100site,0.0,0,1.0,1.0,0.0
228,7,2324,ground_truth_times,0.42105263157894735,9,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
229,7,2324,mixed_25site,0.5,13,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
230,7,2324,mixed_50site,0.42105263157894735,10,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
231,7,2324,mixed_100site,0.42105263157894735,8,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
232,7,2655,ground_truth_times,0.0,0,1.0,1.0,0.0
233,7,2655,mixed_25site,0.0,0,1.0,1.0,0.0
234,7,2655,mixed_50site,0.0,0,1.0,1.0,0.0
235,7,2655,mixed_100site,0.0,0,1.0,1.0,0.0
236,7,2986,ground_truth_times,0.23529411764705888,2,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
237,7,2986,mixed_25site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
238,7,2986,mixed_50site,0.33333333333333337,3,0.8,0.8,4.5798729848558865e-05
239,7,2986,mixed_100site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
240,8,8,ground_truth_times,0.0,0,1.0,1.0,0.0
241,8,8,mixed_25site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
242,8,8,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
243,8,8,mixed_100site,0.0,0,1.0,1.0,0.0
244,8,339,ground_truth_times,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
245,8,339,mixed_25site,0.6363636363636364,14,0.5333333333333333,0.5333333333333333,0.00010686370297997069
246,8,339,mixed_50site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
247,8,339,mixed_100site,0.5714285714285714,10,0.6,0.6,9.159745969711773e-05
248,8,670,ground_truth_times,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
249,8,670,mixed_25site,0.23529411764705888,4,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
250,8,670,mixed_50site,0.23529411764705888,4,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
251,8,670,mixed_100site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
252,8,1001,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
253,8,1001,mixed_25site,0.5714285714285714,13,0.6,0.6,9.159745969711773e-05
254,8,1001,mixed_50site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
255,8,1001,mixed_100site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
256,8,1332,ground_truth_times,0.0,0,1.0,1.0,0.0
257,8,1332,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
258,8,1332,mixed_50site,0.0,0,1.0,1.0,0.0
259,8,1332,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
260,8,1663,ground_truth_times,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
261,8,1663,mixed_25site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
262,8,1663,mixed_50site,0.5714285714285714,11,0.6,0.6,9.159745969711773e-05
263,8,1663,mixed_100site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
264,8,1994,ground_truth_times,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
265,8,1994,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
266,8,1994,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
267,8,1994,mixed_100site,0.0,0,1.0,1.0,0.0
268,8,2325,ground_truth_times,0.5714285714285714,12,0.6,0.6,9.159745969711773e-05
269,8,2325,mixed_25site,0.5714285714285714,10,0.6,0.6,9.159745969711773e-05
270,8,2325,mixed_50site,0.5714285714285714,10,0.6,0.6,9.159745969711773e-05
271,8,2325,mixed_100site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
272,8,2656,ground_truth_times,0.0,0,1.0,1.0,0.0
273,8,2656,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
274,8,2656,mixed_50site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
275,8,2656,mixed_100site,0.0,0,1.0,1.0,0.0
276,8,2987,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
277,8,2987,mixed_25site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
278,8,2987,mixed_50site,0.42105263157894735,9,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
279,8,2987,mixed_100site,0.33333333333333337,3,0.8,0.8,4.5798729848558865e-05
280,9,9,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
281,9,9,mixed_25site,0.23529411764705888,4,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
282,9,9,mixed_50site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
283,9,9,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
284,9,340,ground_truth_times,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
285,9,340,mixed_25site,0.5714285714285714,11,0.6,0.6,9.159745969711773e-05
286,9,340,mixed_50site,0.5,9,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
287,9,340,mixed_100site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
288,9,671,ground_truth_times,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
289,9,671,mixed_25site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
290,9,671,mixed_50site,0.0,0,1.0,1.0,0.0
291,9,671,mixed_100site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
292,9,1002,ground_truth_times,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
293,9,1002,mixed_25site,0.5,11,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
294,9,1002,mixed_50site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
295,9,1002,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
296,9,1333,ground_truth_times,0.23529411764705888,4,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
297,9,1333,mixed_25site,0.23529411764705888,4,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
298,9,1333,mixed_50site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
299,9,1333,mixed_100site,0.23529411764705888,4,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
300,9,1664,ground_truth_times,0.5,10,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
301,9,1664,mixed_25site,0.6363636363636364,12,0.5333333333333333,0.5333333333333333,0.00010686370297997069
302,9,1664,mixed_50site,0.6363636363636364,12,0.5333333333333333,0.5333333333333333,0.00010686370297997069
303,9,1664,mixed_100site,0.5714285714285714,12,0.6,0.6,9.159745969711773e-05
304,9,1995,ground_truth_times,0.0,0,1.0,1.0,0.0
305,9,1995,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
306,9,1995,mixed_50site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
307,9,1995,mixed_100site,0.0,0,1.0,1.0,0.0
308,9,2326,ground_truth_times,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
309,9,2326,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
310,9,2326,mixed_50site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
311,9,2326,mixed_100site,0.5,13,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
312,9,2657,ground_truth_times,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
313,9,2657,mixed_25site,0.0,0,1.0,1.0,0.0
314,9,2657,mixed_50site,0.0,0,1.0,1.0,0.0
315,9,2657,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
316,9,2988,ground_truth_times,0.42105263157894735,8,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
317,9,2988,mixed_25site,0.5,12,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
318,9,2988,mixed_50site,0.5714285714285714,13,0.6,0.6,9.159745969711773e-05
319,9,2988,mixed_100site,0.5714285714285714,14,0.6,0.6,9.159745969711773e-05
320,10,10,ground_truth_times,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
321,10,10,mixed_25site,0.23529411764705888,4,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
322,10,10,mixed_50site,0.0,0,1.0,1.0,0.0
323,10,10,mixed_100site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
324,10,341,ground_truth_times,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
325,10,341,mixed_25site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
326,10,341,mixed_50site,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
327,10,341,mixed_100site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
328,10,672,ground_truth_times,0.0,0,1.0,1.0,0.0
329,10,672,mixed_25site,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
330,10,672,mixed_50site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
331,10,672,mixed_100site,0.0,0,1.0,1.0,0.0
332,10,1003,ground_truth_times,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
333,10,1003,mixed_25site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
334,10,1003,mixed_50site,0.23529411764705888,4,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
335,10,1003,mixed_100site,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
336,10,1334,ground_truth_times,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
337,10,1334,mixed_25site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
338,10,1334,mixed_50site,0.0,0,1.0,1.0,0.0
339,10,1334,mixed_100site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
340,10,1665,ground_truth_times,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
341,10,1665,mixed_25site,0.5,9,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
342,10,1665,mixed_50site,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
343,10,1665,mixed_100site,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
344,10,1996,ground_truth_times,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
345,10,1996,mixed_25site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
346,10,1996,mixed_50site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
347,10,1996,mixed_100site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
348,10,2327,ground_truth_times,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
349,10,2327,mixed_25site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
350,10,2327,mixed_50site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
351,10,2327,mixed_100site,0.23529411764705888,4,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
352,10,2658,ground_truth_times,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
353,10,2658,mixed_25site,0.33333333333333337,6,0.8,0.8,4.5798729848558865e-05
354,10,2658,mixed_50site,0.42105263157894735,7,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
355,10,2658,mixed_100site,0.125,2,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
356,10,2989,ground_truth_times,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
357,10,2989,mixed_25site,0.42105263157894735,6,0.7333333333333333,0.7333333333333333,6.106497313141182e-05
358,10,2989,mixed_50site,0.33333333333333337,4,0.8,0.8,4.5798729848558865e-05
359,10,2989,mixed_100site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
360,11,11,ground_truth_times,0.0,0,1.0,1.0,0.0
361,11,11,mixed_25site,0.0,0,1.0,1.0,0.0
362,11,11,mixed_50site,0.0,0,1.0,1.0,0.0
363,11,11,mixed_100site,0.0,0,1.0,1.0,0.0
364,11,342,ground_truth_times,0.33333333333333337,5,0.8,0.8,4.5798729848558865e-05
365,11,342,mixed_25site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
366,11,342,mixed_50site,0.5,9,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
367,11,342,mixed_100site,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
368,11,673,ground_truth_times,0.0,0,1.0,1.0,0.0
369,11,673,mixed_25site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
370,11,673,mixed_50site,0.0,0,1.0,1.0,0.0
371,11,673,mixed_100site,0.0,0,1.0,1.0,0.0
372,11,1004,ground_truth_times,0.5,8,0.6666666666666666,0.6666666666666666,7.633121641426478e-05
373,11,1004,mixed_25site,0.5714285714285714,12,0.6,0.6,9.159745969711773e-05
374,11,1004,mixed_50site,0.6363636363636364,14,0.5333333333333333,0.5333333333333333,0.00010686370297997069
375,11,1004,mixed_100site,0.5714285714285714,10,0.6,0.6,9.159745969711773e-05
376,11,1335,ground_truth_times,0.0,0,1.0,1.0,0.0
377,11,1335,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
378,11,1335,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
379,11,1335,mixed_100site,0.0,0,1.0,1.0,0.0
380,11,1666,ground_truth_times,0.6363636363636364,13,0.5333333333333333,0.5333333333333333,0.00010686370297997069
381,11,1666,mixed_25site,0.6363636363636364,14,0.5333333333333333,0.5333333333333333,0.00010686370297997069
382,11,1666,mixed_50site,0.6363636363636364,12,0.5333333333333333,0.5333333333333333,0.00010686370297997069
383,11,1666,mixed_100site,0.6363636363636364,13,0.5333333333333333,0.5333333333333333,0.00010686370297997069
384,11,1997,ground_truth_times,0.0,0,1.0,1.0,0.0
385,11,1997,mixed_25site,0.0,0,1.0,1.0,0.0
386,11,1997,mixed_50site,0.0,0,1.0,1.0,0.0
387,11,1997,mixed_100site,0.0,0,1.0,1.0,0.0
388,11,2328,ground_truth_times,0.6956521739130435,15,0.4666666666666667,0.4666666666666667,0.00012212994626282364
389,11,2328,mixed_25site,0.6956521739130435,17,0.4666666666666667,0.4666666666666667,0.00012212994626282364
390,11,2328,mixed_50site,0.8,18,0.3333333333333333,0.3333333333333333,0.00015266243282852955
391,11,2328,mixed_100site,0.6956521739130435,15,0.4666666666666667,0.4666666666666667,0.00012212994626282364
392,11,2659,ground_truth_times,0.0,0,1.0,1.0,0.0
393,11,2659,mixed_25site,0.0,0,1.0,1.0,0.0
394,11,2659,mixed_50site,0.0,0,1.0,1.0,0.0
395,11,2659,mixed_100site,0.0,0,1.0,1.0,0.0
396,11,2990,ground_truth_times,0.5714285714285714,11,0.6,0.6,9.159745969711773e-05
397,11,2990,mixed_25site,0.6363636363636364,14,0.5333333333333333,0.5333333333333333,0.00010686370297997069
398,11,2990,mixed_50site,0.5714285714285714,13,0.6,0.6,9.159745969711773e-05
399,11,2990,mixed_100site,0.5714285714285714,11,0.6,0.6,9.159745969711773e-05
400,12,12,ground_truth_times,0.0,0,1.0,1.0,0.0
401,12,12,mixed_25site,0.23529411764705888,2,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
402,12,12,mixed_50site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
403,12,12,mixed_100site,0.125,1,0.9333333333333333,0.9333333333333333,1.5266243282852955e-05
404,12,343,ground_truth_times,0.6956521739130435,23,0.4666666666666667,0.4666666666666667,0.00012212994626282364
405,12,343,mixed_25site,0.6956521739130435,23,0.4666666666666667,0.4666666666666667,0.00012212994626282364
406,12,343,mixed_50site,0.6956521739130435,22,0.4666666666666667,0.4666666666666667,0.00012212994626282364
407,12,343,mixed_100site,0.6956521739130435,22,0.4666666666666667,0.4666666666666667,0.00012212994626282364
408,12,674,ground_truth_times,0.0,0,1.0,1.0,0.0
409,12,674,mixed_25site,0.23529411764705888,3,0.8666666666666667,0.8666666666666667,3.053248656570591e-05
410,12,674,mixed_50site,0.0,0,1.0,1.0,0.0
411,12,674,mixed_100site,0.0,0,1.0,1.0,0.0
412,12,1005,ground_truth_times,0.6363636363636364,12,0.5333333333333333,0.5333333333333333,0.00010686370297997069
413,12,1005,mixed_25site,0.6363636363636364,17,0.5333333333333333,0.5333333333333333,0.00010686370297997069
414,12,1005,mixed_50site,0.6363636363636364,15,0.5333333333333333,0.5333333333333333,0.00010686370297997069
415,12,1005,mixed_100site,0.6363636363636364,17,0.5333333333333333,0.5333333333333333,0.00010686370297997069
416,12,1336,ground_truth_times,0.0,0,1.0,1.0,0.0
417,12,1336,mixed_25site,0.0,0,1.0,1.0,0.0
418,12,1336,mixed_50site,0.0,0,1.0,1.0,0.0
419,12,1336,mixed_100site,0.0,0,1.0,1.0,0.0
420,12,1667,ground_truth_times,0.6363636363636364,9,0.5333333333333333,0.5333333333333333,0.00010686370297997069
421,12,1667,mixed_25site,0.6956521739130435,17,0.4666666666666667,0.4666666666666667,0.00012212994626282364
